黑木耳电影之1,#genre#
动画电影-永远的831,https://m3u8.hmrvideo.com/play/0ae2b2f4a11f414a84f75a73d0626070.m3u8
喜剧片-人生多美丽,https://m3u8.hmrvideo.com/play/badc7b8211f64fecb0f333ffe6dcdd36.m3u8
动作片-狂虎危城,https://m3u8.hmrvideo.com/play/f57cca49dbe8463b9e9764a53145f8a9.m3u8
爱情片-我是真的讨厌异地恋,https://m3u8.hmrvideo.com/play/022622f5c1d9468ca91cc6427741bda6.m3u8
奇幻片-蜀山传：万剑归宗,https://m3u8.hmrvideo.com/play/2e324ee073714c87abde72c157c607b0.m3u8
犯罪片-无间道3：终极无间(粤),https://m3u8.hmrvideo.com/play/1c8cbc2e2eae4dc59e18cfa6261ffd26.m3u8
喜剧片-精装追女仔(粤),https://m3u8.hmrvideo.com/play/9644f69ffe0c4a1ba8772861fdb2c720.m3u8
恐怖片-音乐僵尸,https://m3u8.hmrvideo.com/play/16b03409ce1744858053f6893f4a878f.m3u8
犯罪片-警官之血,https://m3u8.hmrvideo.com/play/24cadf032d714d2cb03df87da9a159e1.m3u8
动画电影-怪兽训练营,https://m3u8.hmrvideo.com/play/75194b3f0dfe4bf6b1e1f7bb0f2e0e44.m3u8
恐怖片-魕,https://m3u8.hmrvideo.com/play/c2fc80d940ea4c74b21df0d20f22846a.m3u8
战争片-赤壁(上),https://m3u8.hmrvideo.com/play/25205c68146e428b84663f4d2ecb0dce.m3u8
剧情片-不一样的本能,https://m3u8.hmrvideo.com/play/5d666d4e77ed42acb03968e09863a616.m3u8
剧情片-小镇双雄,https://m3u8.hmrvideo.com/play/ee06cf70cbff4f8784bad553262a8c00.m3u8
剧情片-塞涅卡,https://m3u8.hmrvideo.com/play/ea578f0ed98347f7bc011de5c5ff7e11.m3u8
剧情片-家族,https://m3u8.hmrvideo.com/play/6adb235c233e42388d4291b22928ac9e.m3u8
悬疑片-狄仁杰之运河惊龙,https://m3u8.hmrvideo.com/play/eda4a58324a9439fb8a9b1a5577cf0e2.m3u8
喜剧片-猛鬼大学2,https://m3u8.hmrvideo.com/play/6e426cc6bcdf4bf294012d99acd91b23.m3u8
惊悚片-嗜血灰熊,https://m3u8.hmrvideo.com/play/ece83ed897d74c0b905fabac3c6de7d9.m3u8
喜剧片-火烧岛,https://m3u8.hmrvideo.com/play/b291806f525e4ef992d117ad491511d9.m3u8
动作片-皇家赌船,https://m3u8.hmrvideo.com/play/9395131d3f584351890b58e706906b3d.m3u8
剧情片-武侠（粤）,https://m3u8.hmrvideo.com/play/e646ed5bce814b7c8af8c9d55704c7ce.m3u8
喜剧片-破坏之王(粤),https://m3u8.hmrvideo.com/play/cf8ac54a414547f4af57eefcc7eb0443.m3u8
动画电影-名侦探柯南：引爆摩天楼,https://m3u8.hmrvideo.com/play/9072d99ed90a41a99edc23f0955a438d.m3u8
剧情片-共谋者,https://m3u8.hmrvideo.com/play/8f0dc6fd5ed94de9a053a945c64395d4.m3u8
动画电影-面包超人：咪嘉与魔法灯,https://m3u8.hmrvideo.com/play/2062c3e3bb5a4aca97301714c1efe7b3.m3u8
剧情片-晒后假日,https://m3u8.hmrvideo.com/play/8ed3635d27f84c88a9a6a979e49d2292.m3u8
爱情片-向左走·向右走(粤),https://m3u8.hmrvideo.com/play/5ce71b5310b64ccab494551cfd3aa086.m3u8
惊悚片-羊急了也跳墙,https://m3u8.hmrvideo.com/play/8fbcd540030e4de3b6d43e72a3f58cc9.m3u8
喜剧片-东北球王,https://m3u8.hmrvideo.com/play/479db58843774008a09ab284c81a2c77.m3u8
动作片-奎迪3,https://m3u8.hmrvideo.com/play/887d31369e0044bdaf6b4edc8ada4220.m3u8
剧情片-核磁共振,https://m3u8.hmrvideo.com/play/95dc92f1bf6848cc859c457822d35b48.m3u8
悬疑片-新包青天之蝶杀,https://m3u8.hmrvideo.com/play/b35d4ae8f3dd44b38f13c304a985ff44.m3u8
惊悚片-思维笼,https://m3u8.hmrvideo.com/play/d7e838d535f0485a8d05e6a0acd68590.m3u8
喜剧片-锋利的棍子,https://m3u8.hmrvideo.com/play/0686016e537e4350912d0ab436716336.m3u8
剧情片-良心护士,https://m3u8.hmrvideo.com/play/a2ba18a60982408a870a428c237c5f8e.m3u8
剧情片-茶馆,https://m3u8.hmrvideo.com/play/9b186629d4a545da8a5e43c396071fda.m3u8
动作片-铁血抗联之血战松山涧,https://m3u8.hmrvideo.com/play/b92097cc5c5c40dcbdf02cf47ffa1ccb.m3u8
喜剧片-王者之旅,https://m3u8.hmrvideo.com/play/8e538f81a85640de83cf093fd3a762c9.m3u8
动作片-热血,https://m3u8.hmrvideo.com/play/fb5b4da91c6e412f8c11e547e1ec10d0.m3u8
动作片-海盗2：鬼怪的旗帜,https://m3u8.hmrvideo.com/play/b9e64beba54c41d2ab3ff2e69134acc1.m3u8
喜剧片-赌侠2：上海滩赌圣(粤语),https://m3u8.hmrvideo.com/play/cc7726239a4746fb8bfa5b50ac8fd939.m3u8
剧情片-穿过寒冬拥抱你,https://m3u8.hmrvideo.com/play/7e3e28de23af4ea5bccaca0be928bf6c.m3u8
动画电影-名侦探柯南：天空的遇难船,https://m3u8.hmrvideo.com/play/25c822ff21fc41e6a5e5f17aaebb39f0.m3u8
动画电影-名侦探柯南：通向天国的倒计时,https://m3u8.hmrvideo.com/play/6077281db3e740098f764a1e6778ea85.m3u8
惊悚片-南巫,https://m3u8.hmrvideo.com/play/e640369d226a4ab6a8f6331362308102.m3u8
喜剧片-赌侠1999(国),https://m3u8.hmrvideo.com/play/bf81a141d9a14b87884644e4591cda3e.m3u8
喜剧片-暴走财神,https://m3u8.hmrvideo.com/play/144e879cf6e94047b6fd13ed6eef36a1.m3u8
剧情片-森林中的餐厅,https://m3u8.hmrvideo.com/play/633831a6e9b346c8a289cd8da40e450f.m3u8
喜剧片-你伤害了我,https://m3u8.hmrvideo.com/play/8f9cc83353bc4ad49ba0cd820c9fda8f.m3u8
动作片-孤国春秋：七王必死,https://m3u8.hmrvideo.com/play/d20876afc2af4d49b8354ab9b46d5f2e.m3u8
科幻片-宇宙记忆,https://m3u8.hmrvideo.com/play/1751b96695ec4b6f97cfc4abc369c0bf.m3u8
爱情片-紫心之恋,https://m3u8.hmrvideo.com/play/b845ebb7bc56491e9672ab023af15db0.m3u8
惊悚片-蛇舌,https://m3u8.hmrvideo.com/play/dbaa69d8fc634bc5829d8e4ee89c83eb.m3u8
同性片-炽爱,https://m3u8.hmrvideo.com/play/72ecc6d18ffc4967b2d64e0a7ed61fc7.m3u8
动作片-我是谁,https://m3u8.hmrvideo.com/play/70d9029ff47e4481aca972b5ff02350a.m3u8
动画电影-名侦探柯南：业火的向日葵,https://m3u8.hmrvideo.com/play/e19ce7a35a5b4a34806d173e79c4d827.m3u8
动画电影-名侦探柯南：银翼的魔术师,https://m3u8.hmrvideo.com/play/c52742e062b849bda9faaa65881a25f4.m3u8
爱情片-那些年，我们一起追的女孩,https://m3u8.hmrvideo.com/play/7e4e8aaec40b48f2bf0144a57db9fe38.m3u8
奇幻片-我的吸血怪好友,https://m3u8.hmrvideo.com/play/9ff7141acdb548db9367c6aa41e626d9.m3u8
喜剧片-遗嘱囧事,https://m3u8.hmrvideo.com/play/da9253928b46442e9604ce91769dd299.m3u8
动画电影-丛林精神,https://m3u8.hmrvideo.com/play/b2abea08574f446cb0578fc0974a987f.m3u8
爱情片-爱神一号,https://m3u8.hmrvideo.com/play/3cdd5e1f1e75479a891ef03e11ed9d9a.m3u8
喜剧片-四平青年往事,https://m3u8.hmrvideo.com/play/8f33d54e062f4015a83e0a5ba4c2b2e4.m3u8
犯罪片-冲锋队之怒火街头(国),https://m3u8.hmrvideo.com/play/34f349633741402e9e5a016ede8daef0.m3u8
科幻片-无边泳池,https://m3u8.hmrvideo.com/play/652070e333de46768be88d6fc5bec711.m3u8
剧情片-疯狂的石头,https://m3u8.hmrvideo.com/play/59957b298c9e4d688c3f3ae6ca8e2663.m3u8
剧情片-杀人回忆,https://m3u8.hmrvideo.com/play/1ede33f4252f4f92ab8c44d964c7fd0e.m3u8
喜剧片-史密斯夫妇,https://m3u8.hmrvideo.com/play/78bf8f89056f456a98f4135791d56c59.m3u8
悬疑片-上帝的笔误,https://m3u8.hmrvideo.com/play/abcfad04deb548f2a999e44aea053f7d.m3u8
剧情片-伊尼舍林的报丧女妖,https://m3u8.hmrvideo.com/play/423efab758864f78a388f7d50bf37a24.m3u8
喜剧片-女僚机,https://m3u8.hmrvideo.com/play/4c45ec8a1a614ec69364ef9e7e4f5890.m3u8
爱情片-画心之双生劫,https://m3u8.hmrvideo.com/play/460926b85b69471aa1394a5909db7196.m3u8
动画电影-波尼龙的异想世界,https://m3u8.hmrvideo.com/play/62280141d4684c44a5a9f1a9c0143841.m3u8
喜剧片-请勿打扰：与艾泽克共度一夜,https://m3u8.hmrvideo.com/play/ec4e84b448d04dae969f02c9377ce162.m3u8
喜剧片-92黑玫瑰对黑玫瑰(国),https://m3u8.hmrvideo.com/play/7794679d02694590867be0014cdb3a73.m3u8
喜剧片-二龙湖往事之黄金劫,https://m3u8.hmrvideo.com/play/ad8df159f13c4518880b0e276658b420.m3u8
恐怖片-寻找身体,https://m3u8.hmrvideo.com/play/ff019643e410451d9550d6150c1c17f6.m3u8
喜剧片-火锅之王,https://m3u8.hmrvideo.com/play/f64a6ac88e344ad794944810edd22e13.m3u8
剧情片-使徒行者2：谍影行动(粤),https://m3u8.hmrvideo.com/play/24296f3e13dd421d9b1b2e492b1d0c6b.m3u8
剧情片-雷曼兄弟三部曲,https://m3u8.hmrvideo.com/play/7d9b4e0904cd4d538e35f550478d9ff5.m3u8
动作片-飞鹰计划(粤),https://m3u8.hmrvideo.com/play/ca84357db38a4eceb1031f4b49a028fe.m3u8
剧情片-惊变,https://m3u8.hmrvideo.com/play/e8008938396643428c8f4ec60e29ead4.m3u8
动作片-启示,https://m3u8.hmrvideo.com/play/97ae52306883476c9c037ccec3aeb8bc.m3u8
剧情片-完美的日子,https://m3u8.hmrvideo.com/play/346235a4190f40ba9140f38618ed38bc.m3u8
犯罪片-宽恕,https://m3u8.hmrvideo.com/play/8ba696a040f2486dbecc3825e928d323.m3u8
喜剧片-乾隆皇君臣斗智(粤),https://m3u8.hmrvideo.com/play/896df8993c1e43b986261b27de4e9304.m3u8
动画电影-古立特宇宙,https://m3u8.hmrvideo.com/play/41d6d19bafcd4f3e9e51c4747caa9039.m3u8
战争片-大决战之平津战役,https://m3u8.hmrvideo.com/play/be554c38bbe34667b80c951d83d27131.m3u8
喜剧片-真心遇上大冒险,https://m3u8.hmrvideo.com/play/1e641dc4c9e94ac3b2fb911569f456a5.m3u8
剧情片-兰博基尼,https://m3u8.hmrvideo.com/play/8adfddb3d7a1455387135b16c1cb7649.m3u8
剧情片-大梦西游之五行山,https://m3u8.hmrvideo.com/play/22946a2c8deb4fb59493378cee4a1a6a.m3u8
惊悚片-掌控,https://m3u8.hmrvideo.com/play/f21bdef8f8a94d8a93bc7015068dd84f.m3u8
动作片-七剑下天山之封神骨,https://m3u8.hmrvideo.com/play/23c4202f88234ed79e30478ab95d7624.m3u8
剧情片-噬谎者,https://m3u8.hmrvideo.com/play/74fdc8ffe6a54f7fa86f2d97a900110d.m3u8
喜剧片-甘古拜·卡蒂娅瓦迪,https://m3u8.hmrvideo.com/play/28f21653c5e045e7be2f0f09f54faefb.m3u8
动画电影-猫和老鼠：西部大冒险,https://m3u8.hmrvideo.com/play/02794e3102f244379e3e2267033a9422.m3u8
动作片-美国围攻,https://m3u8.hmrvideo.com/play/7849fb07d7dc41a0ad2412c01551bf4a.m3u8
喜剧片-隔窗恋爱,https://m3u8.hmrvideo.com/play/9b496b9f824b4ff3846abfa69ce701c7.m3u8
剧情片-赌侠(粤语),https://m3u8.hmrvideo.com/play/ba25fb2a7ea04690b69db764584b18d5.m3u8
悬疑片-奥林匹斯的陷落,https://m3u8.hmrvideo.com/play/ef2252008a4f47bbb58fab8647a86ff2.m3u8
剧情片-断舍离天堂,https://m3u8.hmrvideo.com/play/1ec61e0f25374471900aa5e79da23b1b.m3u8
爱情片-爱在云霄,https://m3u8.hmrvideo.com/play/f74a254cd8c4429eb0e16fb80990498a.m3u8
喜剧片-午夜狂奔,https://m3u8.hmrvideo.com/play/ab76616216d849d99db3da6beeb14459.m3u8
悬疑片-猎海日志,https://m3u8.hmrvideo.com/play/158bfb63abf74deea76c6d341cc06dc6.m3u8
剧情片-刀剑封魔,https://m3u8.hmrvideo.com/play/e861259c354b4689895a45708f2868d7.m3u8
动作片-科拉尔金矿2,https://m3u8.hmrvideo.com/play/cb4e80b61cfa4fc3bc1af4d42385f9a6.m3u8
科幻片-男人,https://m3u8.hmrvideo.com/play/bcb0fde1ed0d4a3890985d58e1b3c65c.m3u8
动作片-夜叉,https://m3u8.hmrvideo.com/play/be4cf019a98641b987081cd87fddad00.m3u8
动作片-夺宝奇兵3,https://m3u8.hmrvideo.com/play/fd57f87bc89149858ed3262f41f6b2cf.m3u8
动作片-谍影重重4,https://m3u8.hmrvideo.com/play/3fd708e0700a4c36a078c4a2f181fcf7.m3u8
剧情片-1987：逆权公民,https://m3u8.hmrvideo.com/play/dd9ffdabfcad4598976a1111c1db88be.m3u8
惊悚片-侠探杰克,https://m3u8.hmrvideo.com/play/40917c0d81524008a0ebc4383a5becf5.m3u8
喜剧片-精装追女仔2004(粤),https://m3u8.hmrvideo.com/play/403c3c9a8dba4c6e87c1855af736d941.m3u8
剧情片-深居其中,https://m3u8.hmrvideo.com/play/24fb4d3a4df14ea78bdc969628ae61a8.m3u8
动画电影-小美人鱼2：重返大海,https://m3u8.hmrvideo.com/play/ce7ce1d5b1334736ad5e8eeddadccbd4.m3u8
爱情片-回廊亭,https://m3u8.hmrvideo.com/play/4bc79caf4ef1495992ebd5bb3649fc6c.m3u8
喜剧片-真假济公,https://m3u8.hmrvideo.com/play/d9498c54d5b643879d07acf5248d001b.m3u8
悬疑片-假死寻凶,https://m3u8.hmrvideo.com/play/9fd12b272bfa4d5ca9265ef3c890b442.m3u8
喜剧片-东北猛兽,https://m3u8.hmrvideo.com/play/3aa70f1b597a42a0ad91e5d871de21f1.m3u8
动作片-深海逃生,https://m3u8.hmrvideo.com/play/93fb0fb73a8f4e3c9b34106c6b171fe3.m3u8
动作片-狐墓迷影,https://m3u8.hmrvideo.com/play/3091f004197c4f9ab25127a7bb0fccac.m3u8
剧情片-落魄保镖之危机疑云,https://m3u8.hmrvideo.com/play/480218afb35042d3b4bad45a3e473c13.m3u8
惊悚片-邀请函,https://m3u8.hmrvideo.com/play/6481fd033ef147d7b185f6f64d18e8c5.m3u8
动作片-仙剑风云,https://m3u8.hmrvideo.com/play/1d48552839634896af89d86460d5e6ed.m3u8
悬疑片-鲁班奇术,https://m3u8.hmrvideo.com/play/d061661dc1a843ccb6fd5a2a99fffebc.m3u8
奇幻片-古今大战秦俑情,https://m3u8.hmrvideo.com/play/1c39d65b7ee644c2a6062fe15097fee8.m3u8
奇幻片-大唐狄公案之狐影迷案,https://m3u8.hmrvideo.com/play/0d029e5cac9d40faa6c70f8ad5326a3d.m3u8
犯罪片-机动部队—人性（粤）,https://m3u8.hmrvideo.com/play/807ce43b593f4937b2ef5364f68ff27c.m3u8
奇幻片-回魂夜(粤),https://m3u8.hmrvideo.com/play/1b3439e063424dc7b0d76b19464961c6.m3u8
灾难片-水啸雾都下,https://m3u8.hmrvideo.com/play/4899f005519848cd9963256b9b15d0dc.m3u8
犯罪片-破·局,https://m3u8.hmrvideo.com/play/f1053f6bb5d449c28b11478178bc00dd.m3u8
同性片-安非他命,https://m3u8.hmrvideo.com/play/50d1c32023b2439bab4f3729d9706db4.m3u8
剧情片-帮帮我爱神,https://m3u8.hmrvideo.com/play/33750b1008fa40aeaed983843c280c65.m3u8
爱情片-情书,https://m3u8.hmrvideo.com/play/cfb587bde6804a648829426bd77c0a65.m3u8
战争片-天国王朝,https://m3u8.hmrvideo.com/play/b3eec41621554bd6baba019675a15b05.m3u8
动作片-毒战,https://m3u8.hmrvideo.com/play/8f4cd17102554f14933c381a3d8889fc.m3u8
剧情片-敌人,https://m3u8.hmrvideo.com/play/d85176d724064db49a529982fedd8a6f.m3u8
悬疑片-涅墨西斯 黄金螺旋之谜,https://m3u8.hmrvideo.com/play/983febcb96e34eb8aefa3ca0385a1f11.m3u8
喜剧片-大丈夫,https://m3u8.hmrvideo.com/play/8218106305a44d31b235cc3680c15a4e.m3u8
科幻片-月球奇幻旅,https://m3u8.hmrvideo.com/play/0f59af1ff4854b669f0861d1b7df1f0d.m3u8
动作片-生死环线,https://m3u8.hmrvideo.com/play/6ac80cca449f41d78c0b2b33a5ad9154.m3u8
喜剧片-深宵闪避球(粤语),https://m3u8.hmrvideo.com/play/34c24006fd6a4d21a24ea14ffe93dde8.m3u8
剧情片-牧野诡事之赤丹珠,https://m3u8.hmrvideo.com/play/75263ad71bab46199fc08ffa13f5d74d.m3u8
科幻片-神秘博士：海魔传说,https://m3u8.hmrvideo.com/play/b80602bb338a4cc1b326835864d572e1.m3u8
科幻片-寄生怪,https://m3u8.hmrvideo.com/play/7cefb2bfff904380bce8fff4430614a9.m3u8
剧情片-悲情三角,https://m3u8.hmrvideo.com/play/ac74bd4c487e4af1b2f4fa134182b693.m3u8
悬疑片-欲望迷宫,https://m3u8.hmrvideo.com/play/59236224e1c949b0bb2f02cf68382369.m3u8
犯罪片-机动部队—伙伴（粤）,https://m3u8.hmrvideo.com/play/a8473cd9fca64850b84f2ff62b0d02f1.m3u8
奇幻片-御龙修仙传,https://m3u8.hmrvideo.com/play/127efde2c7594c0b8ff035795eb87377.m3u8
动画电影-奈克瑟斯奥特曼剧场版,https://m3u8.hmrvideo.com/play/7a9bd695ad92400e8ead4dc5a23b91fe.m3u8
剧情片-大上海,https://m3u8.hmrvideo.com/play/8fb55b3cd6254dbeb6c40ff20426f9ae.m3u8
剧情片-圣诞特攻队,https://m3u8.hmrvideo.com/play/f41fe68ccfd24e96b8b57b8e682b1b3a.m3u8
剧情片-三贵情史,https://m3u8.hmrvideo.com/play/3562b1a244c745bd91f65243ff8ebceb.m3u8
奇幻片-新包青天之冰魄,https://m3u8.hmrvideo.com/play/5d531e7ad3314aa69449c44d4df86db3.m3u8
动作片-藏匿处,https://m3u8.hmrvideo.com/play/92581743d9dd45949c03ff8dd21615f2.m3u8
动作片-特殊保镖5·无限街区,https://m3u8.hmrvideo.com/play/d48e0b210d9549a4a83449a8ea035f1d.m3u8
爱情片-只属于我们的一天(粤),https://m3u8.hmrvideo.com/play/cc01a8a3507b4c919948534f9dd78af6.m3u8
冒险片-RRR,https://m3u8.hmrvideo.com/play/a6929fc25950486d9929d577b88e9a2d.m3u8
动作片-机动部队—绝路(粤),https://m3u8.hmrvideo.com/play/817b7de2e7604f2887402281734fd9d6.m3u8
动画电影-龙珠Z剧场版8：燃烧吧!!热战·烈战·超激战,https://m3u8.hmrvideo.com/play/385d4ae2d7ce420f8242a8a62357ecb7.m3u8
动作片-倚天屠龙记之魔教教主（粤）,https://m3u8.hmrvideo.com/play/259219d3d05f4ab1a1a2072f0fb3d419.m3u8
战争片-炼狱,https://m3u8.hmrvideo.com/play/fb4da81e6cc74d4b9823c9ec06b723dc.m3u8
剧情片-爱情神话,https://m3u8.hmrvideo.com/play/f7bf89c171e14a3fbede7c4f9c9def76.m3u8
犯罪片-通话惊魂,https://m3u8.hmrvideo.com/play/d6cfafca26984314912483eb6f8e95d1.m3u8
剧情片-熔炉,https://m3u8.hmrvideo.com/play/ab7de21ecd044d0099754651b7f2990e.m3u8
犯罪片-飞虎雄心,https://m3u8.hmrvideo.com/play/c834e734535843839ec49a8ffa5da557.m3u8
剧情片-杂鱼们胸怀大志！,https://m3u8.hmrvideo.com/play/be470de1fbed411390e1be30c2016753.m3u8
惊悚片-祭品,https://m3u8.hmrvideo.com/play/06b5cfb1c1ab423fb79e7df782ca46fb.m3u8
恐怖片-骨灵,https://m3u8.hmrvideo.com/play/6fcf62ec502343d489b9df1bc0da7347.m3u8
喜剧片-毛骨悚然的同居,https://m3u8.hmrvideo.com/play/8c7a410c5a4d492aa74027ebf72c2b58.m3u8
剧情片-王者之路,https://m3u8.hmrvideo.com/play/5f5222abe5fa458d82a926d3ce5676a0.m3u8
犯罪片-O记三合会档案(粤),https://m3u8.hmrvideo.com/play/4b13e9cb591a4a859ac3b749e8d3057d.m3u8
动画电影-雄狮少年(粤),https://m3u8.hmrvideo.com/play/d30f84019dbd494e8f81f3eb781756d5.m3u8
灾难片-北海,https://m3u8.hmrvideo.com/play/bdcb904fffa14215907e9d8b84a261df.m3u8
动画电影-名侦探柯南：贝克街的亡灵,https://m3u8.hmrvideo.com/play/757ceee918144b8eb6ffcdba1d635ea7.m3u8
剧情片-摩加迪沙,https://m3u8.hmrvideo.com/play/072f5e8f552240b7852cbb61d7342889.m3u8
喜剧片-青春硬起来,https://m3u8.hmrvideo.com/play/6ebc72326692421ea03ea60c74c1a8f7.m3u8
喜剧片-小奶狗,https://m3u8.hmrvideo.com/play/1e6e43b3f11c4363b26787e70845c254.m3u8
剧情片-亲爱的别担心,https://m3u8.hmrvideo.com/play/33ac1e797c3a4bec96f36fc6408c4eb6.m3u8
喜剧片-女巫也疯狂2,https://m3u8.hmrvideo.com/play/1abd6d003807492594211ffc017d7e8a.m3u8
喜剧片-逃学威龙(粤),https://m3u8.hmrvideo.com/play/ba0d75b4ec5843e6b077650240391103.m3u8
喜剧片-夏日福星,https://m3u8.hmrvideo.com/play/4932d63a9bc1475c8a4c109708869856.m3u8
悬疑片-谤法：在此矣,https://m3u8.hmrvideo.com/play/30cd2bd4bdbb4408858ebf64907119c7.m3u8
惊悚片-电锯惊魂9：漩涡,https://m3u8.hmrvideo.com/play/dbeeecc3e6e64db1b8c4d5d2505af5d4.m3u8
喜剧片-小鬼当家2,https://m3u8.hmrvideo.com/play/3a02397de7b94f5ea159361a58360e47.m3u8
惊悚片-沉默的羔羊,https://m3u8.hmrvideo.com/play/5685da632fc94db89c92185f6a7e9053.m3u8
喜剧片-傻瓜天堂,https://m3u8.hmrvideo.com/play/78e55cc14ac54e21bd03fff23883c42e.m3u8
惊悚片-回魂之夜,https://m3u8.hmrvideo.com/play/cba5dc65c8ab4fa9a11751e0517e3864.m3u8
动作片-王牌替身,https://m3u8.hmrvideo.com/play/ff26594398a84df78aedc56c9425893d.m3u8
剧情片-道熙呀,https://m3u8.hmrvideo.com/play/7733084b7d86432d9c5b0dc574b6d793.m3u8
动作片-中华英雄之浴火修罗,https://m3u8.hmrvideo.com/play/2fffe26a136a4157ad4ee66776966c79.m3u8
惊悚片-蛇灾：蛇岛惊魂,https://m3u8.hmrvideo.com/play/01c6188141f043dc837ca6eb15957f9d.m3u8
动作片-叶问2：宗师传奇（粤）,https://m3u8.hmrvideo.com/play/e707691a69e040d188e9277d663493fc.m3u8
剧情片-情事,https://m3u8.hmrvideo.com/play/d544760c28cd4d62b10ddfc1301279d8.m3u8
喜剧片-摩登保镖,https://m3u8.hmrvideo.com/play/42eaa6df064345d98941c90510674816.m3u8
喜剧片-喷火女郎,https://m3u8.hmrvideo.com/play/a02452910aad4f58a6980bae7e7152b7.m3u8
爱情片-第一炉香,https://m3u8.hmrvideo.com/play/9ae27e37408d4725a74652aa52eddb67.m3u8
动画电影-名侦探柯南：迷宫的十字路口,https://m3u8.hmrvideo.com/play/a35ed917c95d46fc86723414e7d3d116.m3u8
恐怖片-恶灵之夜,https://m3u8.hmrvideo.com/play/8a55ed1956644ca196e75ad1ef748f44.m3u8
惊悚片-不当交易,https://m3u8.hmrvideo.com/play/69320440e3d3442ba9a6ad2223df711d.m3u8
悬疑片-控方证人,https://m3u8.hmrvideo.com/play/bb59d23f83574088b5a6fc4dbfe35e2e.m3u8
喜剧片-四平警事之钻石大劫案,https://m3u8.hmrvideo.com/play/35d84f8446f5472f9937e1d1b0843eac.m3u8
恐怖片-开膛手的复仇,https://m3u8.hmrvideo.com/play/9bb19894298c48158abb12ed378836ee.m3u8
喜剧片-十兄弟,https://m3u8.hmrvideo.com/play/1fb9610476eb45f998f63ab3282246f2.m3u8
奇幻片-狄仁杰之九龙玄棺,https://m3u8.hmrvideo.com/play/db1a5d0f612142dcbdb70bb6fbba821f.m3u8
动画电影-吉尔莫·德尔·托罗的匹诺曹,https://m3u8.hmrvideo.com/play/a8c96952a39b4d7e8192ddb1c5e8cc52.m3u8
动画电影-昆虫总动员2——来自远方的后援军,https://m3u8.hmrvideo.com/play/d95a6fc69fd04d838dc1bfbdb19cb7b6.m3u8
动作片-扫毒行动,https://m3u8.hmrvideo.com/play/1a54ab2adb654d0ca94022a9533fabee.m3u8
惊悚片-天堂公路,https://m3u8.hmrvideo.com/play/04283762b573484fbaf2dce4c46cde0a.m3u8
动作片-广东十虎：铁拳无敌,https://m3u8.hmrvideo.com/play/7178fe6e8654416f81077381de99f5ce.m3u8
动作片-蓬莱龙棺之徐福宝藏,https://m3u8.hmrvideo.com/play/4890fe89570c42d6a7b79bab171852c7.m3u8
喜剧片-追鬼七雄(国),https://m3u8.hmrvideo.com/play/fb91edfc510c4ec3b9aa18c65c8ad413.m3u8
动作片-变节：潜罪犯(粤),https://m3u8.hmrvideo.com/play/d11eaf7ff79b43d19ff1963962b233cb.m3u8
动作片-艾利之书,https://m3u8.hmrvideo.com/play/3859c6065835411690006f08d3c5874f.m3u8
黑木耳电影之29,#genre#
科幻片-普罗米修斯,https://m3u8.hmrvideo.com/play/372d9b0b12c34af48eb49317660c4650.m3u8
爱情片-前任攻略,https://m3u8.hmrvideo.com/play/c402b10bc9c240d69be6af9017ceddc0.m3u8
同性片-森林的终点是海,https://m3u8.hmrvideo.com/play/8b9e2928eb2645078588acbf12c3be17.m3u8
剧情片-云上的日子,https://m3u8.hmrvideo.com/play/9b495639f7d84953a311a1f1196d968f.m3u8
剧情片-闭锁症,https://m3u8.hmrvideo.com/play/545d7e27a3dc4ffcb74e6e85fc067e4c.m3u8
喜剧片-爱情万岁,https://m3u8.hmrvideo.com/play/c4d8efb0e7c64eaf97c55db5b7ec806c.m3u8
剧情片-红色天空,https://m3u8.hmrvideo.com/play/f736ca6e8c9540c4b99e0374b057bf1e.m3u8
喜剧片-龙咁威,https://m3u8.hmrvideo.com/play/2ba170cb4c364f68845243d508fadb0b.m3u8
喜剧片-绝望主夫,https://m3u8.hmrvideo.com/play/19170fbe74b6422e8ee85237f7f3efb6.m3u8
喜剧片-美人镖局,https://m3u8.hmrvideo.com/play/56c58cc40ff147eea8685eb4c1cdda71.m3u8
惊悚片-女生规则,https://m3u8.hmrvideo.com/play/148fa091e96143bda685b0edaa7c1a08.m3u8
惊悚片-密弑逃生,https://m3u8.hmrvideo.com/play/4f65c8c5e0ae4b29aaea71ae26ea282c.m3u8
科幻片-野蛮地区,https://m3u8.hmrvideo.com/play/8a46dd6a040d4ced808a66a1f52b3a5a.m3u8
